"Year","predicted","std.error","conf.low","conf.high","Race","Sexual_Orientation","Gender","strata","strata2","state"
"2021",8.51,0.0596274305766394,7.64,9.46,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","46 States"
"2021",35.75,0.121908236913933,30.47,41.4,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","46 States"
"2021",28.14,0.131051790356912,23.25,33.61,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","46 States"
"2021",15.23,0.0956337639233224,12.97,17.82,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","46 States"
"2021",14.32,0.0561556756698179,13.02,15.72,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","46 States"
"2021",40.91,0.0763771587898622,37.35,44.57,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","46 States"
"2021",40.75,0.124772355253224,35,46.76,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","46 States"
"2021",28.73,0.068198745560213,26.07,31.54,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","46 States"
"2021",11.27,0.038629384110794,10.54,12.05,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","46 States"
"2021",40.21,0.0869587324929633,36.19,44.37,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","46 States"
"2021",33.59,0.104642079252214,29.18,38.31,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","46 States"
"2021",22.36,0.059678780126473,20.39,24.45,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","46 States"
"2021",18.98,0.036395824116336,17.91,20.1,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","46 States"
"2021",48.33,0.0491022968574279,45.93,50.74,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","46 States"
"2021",47.06,0.0896149011599147,42.72,51.45,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","46 States"
"2021",36.45,0.0453804913979741,34.42,38.54,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","46 States"
"2021",11.97,0.0814812535535328,10.38,13.75,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","46 States"
"2021",36.38,0.134939032737546,30.51,42.69,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","46 States"
"2021",31.44,0.142270042245733,25.76,37.73,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","46 States"
"2021",20.08,0.0940670386691382,17.28,23.2,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","46 States"
"2021",18.21,0.0892414955871042,15.75,20.96,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","46 States"
"2021",51.49,0.105161110500891,46.35,56.61,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","46 States"
"2021",41.72,0.139922243322099,35.24,48.5,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","46 States"
"2021",35.5,0.0859835610199083,31.74,39.44,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","46 States"
"2023",10.66,0.0234955261396574,10.23,11.1,"White","Heterosexual","Male","White-Male","Heterosexual-Male","46 States"
"2023",36.62,0.0576027683103858,34.04,39.27,"White","Bisexual","Male","White-Male","Bisexual-Male","46 States"
"2023",32.33,0.0782657185682901,29.07,35.78,"White","Homosexual","Male","White-Male","Homosexual-Male","46 States"
"2023",23.08,0.0570721906902177,21.15,25.12,"White","Othersexual","Male","White-Male","Othersexual-Male","46 States"
"2023",15.17,0.0234785239786435,14.59,15.77,"White","Heterosexual","Female","White-Female","Heterosexual-Female","46 States"
"2023",45.81,0.0312954154958061,44.29,47.33,"White","Bisexual","Female","White-Female","Bisexual-Female","46 States"
"2023",41.72,0.0602582437498255,38.88,44.61,"White","Homosexual","Female","White-Female","Homosexual-Female","46 States"
"2023",35.87,0.0375798505000089,34.19,37.58,"White","Othersexual","Female","White-Female","Othersexual-Female","46 States"
"2023",8.88,0.0703791678517315,7.82,10.06,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","46 States"
"2023",32.49,0.129760321388134,27.17,38.29,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","46 States"
"2023",26.66,0.134470258399561,21.83,32.11,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","46 States"
"2023",21.13,0.112584698045978,17.69,25.04,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","46 States"
"2023",13.04,0.0684814275932464,11.59,14.64,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","46 States"
"2023",37.91,0.0905295508778334,33.83,42.17,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","46 States"
"2023",39.31,0.132473039403912,33.32,45.65,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","46 States"
"2023",27.94,0.09288339418394,24.43,31.75,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","46 States"
"2023",8.41,0.0462740891751643,7.74,9.14,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","46 States"
"2023",34.95,0.108198561489295,30.3,39.91,"Black","Bisexual","Male","Black-Male","Bisexual-Male","46 States"
"2023",27.4,0.117048730490915,23.08,32.19,"Black","Homosexual","Male","Black-Male","Homosexual-Male","46 States"
"2023",19.05,0.0963751579109024,16.3,22.13,"Black","Othersexual","Male","Black-Male","Othersexual-Male","46 States"
"2023",16.17,0.04255477061871,15.07,17.33,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","46 States"
"2023",40.69,0.0540001466534946,38.16,43.27,"Black","Bisexual","Female","Black-Female","Bisexual-Female","46 States"
"2023",37.13,0.0863114814417553,33.27,41.16,"Black","Homosexual","Female","Black-Female","Homosexual-Female","46 States"
"2023",34.79,0.0608794950494067,32.14,37.55,"Black","Othersexual","Female","Black-Female","Othersexual-Female","46 States"
"2023",9.72,0.0366048495582009,9.11,10.37,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","46 States"
"2023",34.26,0.0899591454463533,30.4,38.33,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","46 States"
"2023",30.47,0.0982866096912587,26.55,34.7,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","46 States"
"2023",20.77,0.0724469355146542,18.53,23.2,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","46 States"
"2023",15.82,0.0344111679005933,14.94,16.74,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","46 States"
"2023",42.83,0.0465461373371634,40.61,45.07,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","46 States"
"2023",41.88,0.0856690083589551,37.86,46.01,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","46 States"
"2023",32.57,0.0517091332360048,30.38,34.83,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","46 States"
"2023",12.81,0.0563954437227448,11.62,14.09,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","46 States"
"2023",39.86,0.110547850194114,34.8,45.15,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","46 States"
"2023",34.05,0.125204288743077,28.77,39.75,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","46 States"
"2023",30.02,0.104469214261738,25.9,34.48,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","46 States"
"2023",20.92,0.056179372907525,19.16,22.8,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","46 States"
"2023",50.57,0.0663238121668682,47.32,53.81,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","46 States"
"2023",47.95,0.1119087166034,42.52,53.42,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","46 States"
"2023",38.92,0.0749973572157712,35.49,42.47,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","46 States"
"2023",10.19,0.0750140317267628,8.93,11.62,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","46 States"
"2023",34.77,0.132443432462624,29.14,40.87,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","46 States"
"2023",29.24,0.137934942861909,23.97,35.13,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","46 States"
"2023",20.35,0.117567723998874,16.87,24.34,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","46 States"
"2023",16.46,0.0720245177992449,14.61,18.5,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","46 States"
"2023",46.13,0.09694808617122,41.46,50.87,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","46 States"
"2023",39.69,0.135570224829803,33.53,46.19,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","46 States"
"2023",31.06,0.108124286001039,26.71,35.77,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","46 States"
