"Year","predicted","std.error","conf.low","conf.high","Race","Sexual_Orientation","Gender","strata","strata2","state","Level"
"2021",10.1460224220818,0.0447219691189072,9.37437097044111,10.9735011664071,"White","Heterosexual","Male","White-Male","Heterosexual-Male","1:Lowest",0
"2021",35.8285524614566,0.0821770152008854,32.2156882982347,39.6098246098342,"White","Bisexual","Male","White-Male","Bisexual-Male","1:Lowest",0
"2021",31.2725981472608,0.100902842567952,27.1866818611588,35.6717507642354,"White","Homosexual","Male","White-Male","Homosexual-Male","1:Lowest",0
"2021",20.2354671443599,0.0837782773547476,17.7140174762004,23.0154382690441,"White","Othersexual","Male","White-Male","Othersexual-Male","1:Lowest",0
"2021",16.2312502583314,0.042034728208081,15.141984161845,17.3828232979767,"White","Heterosexual","Female","White-Female","Heterosexual-Female","1:Lowest",0
"2021",43.7981618834351,0.0550686780686707,41.1615680720638,46.4702565724426,"White","Bisexual","Female","White-Female","Bisexual-Female","1:Lowest",0
"2021",45.1188204527833,0.0864163408494189,40.9690754253147,49.3375863526643,"White","Homosexual","Female","White-Female","Homosexual-Female","1:Lowest",0
"2021",32.5309342562132,0.0601562822822952,29.9982353160982,35.1700321893423,"White","Othersexual","Female","White-Female","Othersexual-Female","1:Lowest",0
"2021",9.37826532696211,0.0917126605699737,7.95810622633908,11.0215107871403,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","1:Lowest",0
"2021",31.352417358964,0.141727334592952,25.7027677880592,37.6151849209906,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","1:Lowest",0
"2021",25.6585161988483,0.147587700111136,20.537052191071,31.5500636489303,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","1:Lowest",0
"2021",18.115822409787,0.123206633086162,14.8047119681975,21.9764463057923,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","1:Lowest",0
"2021",15.4409685058849,0.0915126517668083,13.2413327300206,17.9304876254199,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","1:Lowest",0
"2021",41.1766716752599,0.108068445009313,36.158834599037,46.3849096429912,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","1:Lowest",0
"2021",37.0212506352418,0.143240746274808,30.7453405280464,43.7686022073578,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","1:Lowest",0
"2021",24.2654363106704,0.107180349810459,20.6156408973318,28.3307894601993,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","1:Lowest",0
"2021",7.81643888369011,0.0726501633750068,6.85011477482836,8.90604610992034,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","1:Lowest",0
"2021",29.1092177264871,0.116048121801314,24.6468677581484,34.014785616964,"Black","Bisexual","Male","Black-Male","Bisexual-Male","1:Lowest",0
"2021",25.1248411157479,0.123012767372018,20.8652709756966,29.9251531537008,"Black","Homosexual","Male","Black-Male","Homosexual-Male","1:Lowest",0
"2021",15.6390021734166,0.109052264827287,13.0213115647907,18.6699735157065,"Black","Othersexual","Male","Black-Male","Othersexual-Male","1:Lowest",0
"2021",15.6497138012647,0.0696671235354976,13.9305455960734,17.5378135286956,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","1:Lowest",0
"2021",40.4269348521794,0.0816363378587394,36.6395507395967,44.3318942734993,"Black","Bisexual","Female","Black-Female","Bisexual-Female","1:Lowest",0
"2021",35.9799734074338,0.111324813226198,31.121909412689,41.1433906898289,"Black","Homosexual","Female","Black-Female","Homosexual-Female","1:Lowest",0
"2021",30.1857735028434,0.0880052472481707,26.6793156795112,33.939757980094,"Black","Othersexual","Female","Black-Female","Othersexual-Female","1:Lowest",0
"2021",7.67806340258551,0.0851218138890072,6.57582490424103,8.94736446703384,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","1:Lowest",0
"2021",33.5757242901286,0.130490951400398,28.1301106014189,39.4962000014457,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","1:Lowest",0
"2021",26.2013029821738,0.140259959888455,21.2413827097109,31.8510052416932,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","1:Lowest",0
"2021",14.9319328675562,0.118973360900539,12.2052752210242,18.1418542921745,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","1:Lowest",0
"2021",13.3892984967813,0.0792089155153374,11.6890228259833,15.2940628421337,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","1:Lowest",0
"2021",39.2645919399892,0.0947491107601404,34.9347504439104,43.7700714542709,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","1:Lowest",0
"2021",38.1149188352985,0.133993307705424,32.1410901319713,44.4714151900537,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","1:Lowest",0
"2021",26.8463098303189,0.0898006279547042,23.5332769335442,30.4400837496155,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","1:Lowest",0
"2021",9.87618280038321,0.0684294355539551,8.74498449591484,11.1358500389712,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","1:Lowest",0
"2021",37.3702019112941,0.107481862941751,32.5847227485094,42.4162969086106,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","1:Lowest",0
"2021",31.6478285821791,0.122734160341974,26.687059954995,37.0645348835622,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","1:Lowest",0
"2021",20.3603571465391,0.0926671943270083,17.5730404844159,23.4639279610607,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","1:Lowest",0
"2021",16.0228154430311,0.067574571495553,14.31984123965,17.8860365751909,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","1:Lowest",0
"2021",45.4574457433515,0.0753754708987442,41.8255760523961,49.1383010557483,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","1:Lowest",0
"2021",44.6744575452927,0.11080017157921,39.3888254195139,50.0832892664829,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","1:Lowest",0
"2021",33.0733027320899,0.076203933992632,29.8546581302899,36.4585930714246,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","1:Lowest",0
"2021",10.7437744800953,0.105006518447748,8.92364522479146,12.8826377279632,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","1:Lowest",0
"2021",34.3519708095797,0.144042123745533,28.2931700926483,40.9669741436101,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","1:Lowest",0
"2021",29.1066036530299,0.149423456323858,23.449942981331,35.4950751173315,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","1:Lowest",0
"2021",18.6758243500292,0.122640973515116,15.295820099019,22.6034164759071,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","1:Lowest",0
"2021",16.40798786484,0.111129593864635,13.6344441595576,19.6175754021579,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","1:Lowest",0
"2021",48.5150710674857,0.122515953680802,42.5669574529551,54.5055509043906,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","1:Lowest",0
"2021",39.5137775418485,0.147041541710862,32.8723902546313,46.5661620032752,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","1:Lowest",0
"2021",32.3446542633781,0.114577511814108,27.6368851301823,37.4394526101948,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","1:Lowest",0
"2023",9.92448657454588,0.0595949430208497,8.9280877569758,11.0186322108989,"White","Heterosexual","Male","White-Male","Heterosexual-Male","1:Lowest",0
"2023",33.2995862575145,0.0955339976810546,29.2782265082994,37.579783110055,"White","Bisexual","Male","White-Male","Bisexual-Male","1:Lowest",0
"2023",28.7341783886101,0.111008413199632,24.4918156595951,33.3864682313017,"White","Homosexual","Male","White-Male","Homosexual-Male","1:Lowest",0
"2023",21.0308866531581,0.0983596419309371,18.0074030045895,24.4108822713819,"White","Othersexual","Male","White-Male","Othersexual-Male","1:Lowest",0
"2023",14.1539013226884,0.0600211293221865,12.7838697121828,15.644420827994,"White","Heterosexual","Female","White-Female","Heterosexual-Female","1:Lowest",0
"2023",41.9666300749512,0.068197329238147,38.7506022923462,45.252368429177,"White","Bisexual","Female","White-Female","Bisexual-Female","1:Lowest",0
"2023",38.5776529060171,0.0966328328232364,34.1976768257595,43.1507387498572,"White","Homosexual","Female","White-Female","Homosexual-Female","1:Lowest",0
"2023",34.0647784164668,0.0790912726157448,30.673569825498,37.6274188779814,"White","Othersexual","Female","White-Female","Othersexual-Female","1:Lowest",0
"2023",8.03459533312693,0.0890742838931719,6.83549301958668,9.42277264217578,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","1:Lowest",0
"2023",30.3400347625704,0.137876934704429,24.9479265163948,36.3333732576603,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","1:Lowest",0
"2023",24.7545023422969,0.141414390464148,19.9580900098245,30.2677193161273,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","1:Lowest",0
"2023",19.6490126341321,0.124440195426401,16.0801633911479,23.7854382245291,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","1:Lowest",0
"2023",12.4079371725149,0.0867277097490721,10.6753779219902,14.3764262927953,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","1:Lowest",0
"2023",36.017185698338,0.106816460790193,31.3463873242474,40.9686407867127,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","1:Lowest",0
"2023",37.4940022689413,0.140611912832126,31.2882880588243,44.1398744853828,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","1:Lowest",0
"2023",26.5743834617838,0.108841452899808,22.6242606184329,30.9384193790414,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","1:Lowest",0
"2023",7.65192446139304,0.0873939836882876,6.52595349427946,8.95355885939091,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","1:Lowest",0
"2023",31.8420347115734,0.127850574335033,26.6662290876796,37.5086108165342,"Black","Bisexual","Male","Black-Male","Bisexual-Male","1:Lowest",0
"2023",25.1575420871103,0.134241883221135,20.5325370837196,30.4254724239801,"Black","Homosexual","Male","Black-Male","Homosexual-Male","1:Lowest",0
"2023",17.3553284072648,0.121351186988636,14.203439842606,21.0351690045464,"Black","Othersexual","Male","Black-Male","Othersexual-Male","1:Lowest",0
"2023",13.8633995613198,0.0853029429934865,11.9847734131062,15.9830272187248,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","1:Lowest",0
"2023",38.8715620505718,0.0899785774895342,34.7721662055156,43.1346520892561,"Black","Bisexual","Female","Black-Female","Bisexual-Female","1:Lowest",0
"2023",34.3664294061764,0.1146603666123,29.4892934143303,39.5972030717943,"Black","Homosexual","Female","Black-Female","Homosexual-Female","1:Lowest",0
"2023",31.4219719085084,0.0994125532889668,27.3823407184631,35.7640510395951,"Black","Othersexual","Female","Black-Female","Othersexual-Female","1:Lowest",0
"2023",8.95554757839342,0.0641860741807616,7.9813985912371,10.0356267700054,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","1:Lowest",0
"2023",31.0428335156744,0.111120659344539,26.5824838575591,35.8857798745749,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","1:Lowest",0
"2023",27.8478714821138,0.117184787627271,23.4746990266164,32.687740398929,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","1:Lowest",0
"2023",20.5770301851537,0.099646737967896,17.5676875380165,23.9520857038474,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","1:Lowest",0
"2023",15.3311440242826,0.0616383376793547,13.8277537669789,16.9658059253145,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","1:Lowest",0
"2023",40.0902787319778,0.0755312153147499,36.5923952085177,43.6921269326326,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","1:Lowest",0
"2023",38.9143943203551,0.108765570207506,33.9821755042348,44.0844492247309,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","1:Lowest",0
"2023",33.061424947919,0.0819568830786632,29.607880595389,36.7077339274904,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","1:Lowest",0
"2023",11.2078766430481,0.0865490884094942,9.62751907513599,13.0103036586274,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","1:Lowest",0
"2023",37.2803537295724,0.126535504713895,31.6865734192087,43.2366286431583,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","1:Lowest",0
"2023",31.6600456345986,0.137453644355421,26.1373246332632,37.7532469412564,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","1:Lowest",0
"2023",27.6637632824277,0.123941928039867,23.0742472955228,32.7771825515918,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","1:Lowest",0
"2023",18.6745602998797,0.0867061485257677,16.2296729557738,21.3936932383457,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","1:Lowest",0
"2023",47.1945709817317,0.0959845540791,42.5444690966677,51.8938716502277,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","1:Lowest",0
"2023",44.6264674478443,0.127684631739603,38.5555872460909,50.8619814724009,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","1:Lowest",0
"2023",34.8462183301481,0.1015898784114,30.4720654275946,39.4916234482381,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","1:Lowest",0
"2023",9.42439567988363,0.0912482452684594,8.00456780983344,11.0657751756941,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","1:Lowest",0
"2023",32.5411685517498,0.141105362942197,26.7847129861039,38.8778399166412,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","1:Lowest",0
"2023",27.3498375270775,0.145048141758018,22.076150956115,33.344251479947,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","1:Lowest",0
"2023",18.836293734789,0.128685289442769,15.2787797128775,22.9972919887689,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","1:Lowest",0
"2023",15.6263519609215,0.0866465503685872,13.5155877318244,17.9981580112431,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","1:Lowest",0
"2023",44.8353721739933,0.112454720218227,39.4668095296907,50.3270613158921,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","1:Lowest",0
"2023",37.4277637897029,0.142934322908211,31.1298642399904,44.1823986382783,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","1:Lowest",0
"2023",29.1224308715414,0.119369754616658,24.5380101748519,34.1754595912833,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","1:Lowest",0
"2003",11.8997966297596,0.092027244541634,10.1349102710018,13.9243980408874,"White","Heterosexual","Male","White-Male","Heterosexual-Male","2:Low",1
"2003",40.2286994172493,0.175438891683884,32.3048125866515,48.698017983929,"White","Bisexual","Male","White-Male","Bisexual-Male","2:Low",1
"2003",33.9208291171217,0.173207398806562,26.7703670606983,41.8886993153702,"White","Homosexual","Male","White-Male","Homosexual-Male","2:Low",1
"2003",26.3391530537157,0.180460383636402,20.0670222770332,33.7440981056134,"White","Othersexual","Male","White-Male","Othersexual-Male","2:Low",1
"2003",19.579761194685,0.0798817183641754,17.231125315215,22.1628020534374,"White","Heterosexual","Female","White-Female","Heterosexual-Female","2:Low",1
"2003",53.0601751075616,0.159051440508498,45.2846812818506,60.6898874795513,"White","Bisexual","Female","White-Female","Bisexual-Female","2:Low",1
"2003",45.9508500965234,0.178546560315737,37.466240360867,54.6768722553301,"White","Homosexual","Female","White-Female","Homosexual-Female","2:Low",1
"2003",38.0808849055416,0.174485097058784,30.4046754155048,46.4029253824504,"White","Othersexual","Female","White-Female","Othersexual-Female","2:Low",1
"2003",10.2067613990933,0.175232309972348,7.4612237847803,13.8117964169581,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","2:Low",1
"2003",34.8397174668512,0.184467889983371,27.1377979866838,43.4247597981976,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","2:Low",1
"2003",29.5143053697501,0.185157267137741,22.5580562725385,37.5748539385019,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","2:Low",1
"2003",22.2060211115672,0.183602552354551,16.6095639965147,29.0316750587868,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","2:Low",1
"2003",16.3306601921083,0.1676244322383,12.3211207638552,21.3275995149942,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","2:Low",1
"2003",47.5577196555323,0.18211497086966,38.8242028547265,56.443219074778,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","2:Low",1
"2003",40.5231575790009,0.184845962448162,32.1692444253512,49.4644704314286,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","2:Low",1
"2003",31.9697201994585,0.184270191306461,24.6693292519236,40.2754574247044,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","2:Low",1
"2003",8.95982230895586,0.134734535441148,7.02650278850701,11.3600918309554,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","2:Low",1
"2003",33.0354979915701,0.181737036698295,25.6778928576824,41.3289806730225,"Black","Bisexual","Male","Black-Male","Bisexual-Male","2:Low",1
"2003",27.776497131185,0.181959921650495,21.2117237004601,35.4586153659039,"Black","Homosexual","Male","Black-Male","Homosexual-Male","2:Low",1
"2003",21.0534754208868,0.181986953740361,15.7308386800317,27.5874794290037,"Black","Othersexual","Male","Black-Male","Othersexual-Male","2:Low",1
"2003",12.458722678689,0.122352549638686,10.0697723709873,15.3178912847606,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","2:Low",1
"2003",44.7056744529624,0.169090725072212,36.7261851523592,52.9675551344338,"Black","Bisexual","Female","Black-Female","Bisexual-Female","2:Low",1
"2003",37.7525646911798,0.178208668265613,29.9569963300845,46.2375917294673,"Black","Homosexual","Female","Black-Female","Homosexual-Female","2:Low",1
"2003",31.3883851918916,0.181763546221647,24.2637414021578,39.5135934966058,"Black","Othersexual","Female","Black-Female","Othersexual-Female","2:Low",1
"2003",10.926502930475,0.162152278446778,8.19544679110162,14.4246600270395,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","2:Low",1
"2003",38.3449589821101,0.182675723638158,30.3017495976759,47.0809710016674,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","2:Low",1
"2003",32.7853828702715,0.183287156448027,25.4046831713011,41.1281137403472,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","2:Low",1
"2003",25.2115676697581,0.183119697148607,19.0576540803897,32.5534453556938,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","2:Low",1
"2003",18.4225855442614,0.149147749322955,14.4266184247206,23.224981201897,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","2:Low",1
"2003",51.7971918830605,0.178990282771813,43.072449394892,60.4137087101966,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","2:Low",1
"2003",43.9681967970029,0.180853484190211,35.5048851143081,52.7974117847009,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","2:Low",1
"2003",35.746849709489,0.182007933530118,28.027506593405,44.2841062519954,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","2:Low",1
"2003",13.7994102885019,0.169530363460742,10.3000213132007,18.2458673401238,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","2:Low",1
"2003",42.4204100158065,0.183143832659692,33.9730850629902,51.3351017146723,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","2:Low",1
"2003",36.84688829952,0.184489528802392,28.8971636526303,45.5816021832725,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","2:Low",1
"2003",28.5412449667008,0.183548167376937,21.7973011889508,36.4005161520261,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","2:Low",1
"2003",21.2703138957924,0.16070551008875,16.4697302092937,27.0175786881101,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","2:Low",1
"2003",55.3794522449547,0.18211594399887,46.4826561289778,63.9444712153893,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","2:Low",1
"2003",48.0677233710643,0.182824366969623,39.2775886535443,56.9791271553176,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","2:Low",1
"2003",39.9492785949996,0.18307151127822,31.7259993590368,48.7811070705257,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","2:Low",1
"2003",12.3460928669829,0.175687231696587,9.07594420016147,16.5796548465864,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","2:Low",1
"2003",40.1668842535918,0.183813184199387,31.8910413218596,49.0438870522681,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","2:Low",1
"2003",34.1022123421845,0.185110814356127,26.4724978356243,42.6552219854936,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","2:Low",1
"2003",26.0392252392734,0.183540487398593,19.7235402905696,33.5324981260431,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","2:Low",1
"2003",19.3257790085905,0.175526748217059,14.516899076786,25.2569838600664,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","2:Low",1
"2003",52.4384179247584,0.182855345250417,43.5173024191032,61.2065797318932,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","2:Low",1
"2003",45.7125217508017,0.18490329198922,36.9508686129832,54.7477147139984,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","2:Low",1
"2003",36.5167629114125,0.183739037279321,28.6360511339341,45.1928299829748,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","2:Low",1
"2005",9.97067328934852,0.103585715281668,8.29053089931589,11.9469539235358,"White","Heterosexual","Male","White-Male","Heterosexual-Male","2:Low",1
"2005",33.9614377233862,0.176756430271212,26.669629874676,42.1022603760259,"White","Bisexual","Male","White-Male","Bisexual-Male","2:Low",1
"2005",29.2287149666335,0.182471821322479,22.4098494667795,37.1295403117972,"White","Homosexual","Male","White-Male","Homosexual-Male","2:Low",1
"2005",21.5994686322563,0.181119711701111,16.1901148149953,28.2078692682445,"White","Othersexual","Male","White-Male","Othersexual-Male","2:Low",1
"2005",15.3149464547691,0.0941307830465312,13.0720548671251,17.8635886004384,"White","Heterosexual","Female","White-Female","Heterosexual-Female","2:Low",1
"2005",44.0427916911259,0.161575316941588,36.4448618204524,51.9304459468557,"White","Bisexual","Female","White-Female","Bisexual-Female","2:Low",1
"2005",38.1176754268106,0.183848393783867,30.0505321316097,46.8984805890875,"White","Homosexual","Female","White-Female","Homosexual-Female","2:Low",1
"2005",31.659026578266,0.178161573472234,24.6256871016923,39.6445942423508,"White","Othersexual","Female","White-Female","Othersexual-Female","2:Low",1
"2005",8.22203649873291,0.17778195758341,5.94683799843826,11.2634583882118,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","2:Low",1
"2005",29.5452182326989,0.186909580881985,22.524027175089,37.6903280041024,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","2:Low",1
"2005",24.7220477753838,0.18770831535796,18.5217052357549,32.1782913422304,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","2:Low",1
"2005",18.3952554706447,0.18664143918268,13.5216133143043,24.5273016634294,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","2:Low",1
"2005",14.0204186095895,0.174724972203841,10.3767248011438,18.676933300173,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","2:Low",1
"2005",40.6775964365394,0.185108068073225,32.2979063209002,49.637396267154,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","2:Low",1
"2005",35.2154823741963,0.18667540413021,27.3793966243516,43.9373821568211,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","2:Low",1
"2005",26.9311053246169,0.186726253206929,20.3575151744701,34.7024533904234,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","2:Low",1
"2005",6.44272101238095,0.150072796368879,4.88108569004348,8.45954501631042,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","2:Low",1
"2005",28.0997203981266,0.184880391176309,21.3848880949687,35.958596620503,"Black","Bisexual","Male","Black-Male","Bisexual-Male","2:Low",1
"2005",23.2376504948519,0.184678375752652,17.4091435955752,30.3015865056265,"Black","Homosexual","Male","Black-Male","Homosexual-Male","2:Low",1
"2005",17.4051154109848,0.185060819747619,12.7873148706464,23.2460245020979,"Black","Othersexual","Male","Black-Male","Othersexual-Male","2:Low",1
"2005",12.1569743591261,0.124038564052297,9.79017058499217,15.0008131873139,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","2:Low",1
"2005",38.6484922704892,0.177059859031848,30.8073162381186,47.1261451064182,"Black","Bisexual","Female","Black-Female","Bisexual-Female","2:Low",1
"2005",32.463588678959,0.182776903865241,25.147069078179,40.7499595009119,"Black","Homosexual","Female","Black-Female","Homosexual-Female","2:Low",1
"2005",26.5597921164035,0.18262132790958,20.1812528817013,34.0932408521667,"Black","Othersexual","Female","Black-Female","Othersexual-Female","2:Low",1
"2005",9.79162077318852,0.164607560615897,7.28832799539156,13.0338353930613,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","2:Low",1
"2005",33.0090914007282,0.185792453924172,25.5038045844098,41.4928613352251,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","2:Low",1
"2005",27.8439279943438,0.186453948820797,21.120794741893,35.7375505638523,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","2:Low",1
"2005",20.7495657261482,0.184668422633874,15.4200186702791,27.3260186484423,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","2:Low",1
"2005",13.0618059449659,0.156800731478834,9.94967454158162,16.9639933149434,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","2:Low",1
"2005",45.7814867183077,0.17786510741422,37.3378079022627,54.4746606180879,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","2:Low",1
"2005",38.3313685507724,0.185467797376117,30.1741851914929,47.2030077286001,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","2:Low",1
"2005",30.6073626072908,0.185135135714991,23.4800856481838,38.8010675320157,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","2:Low",1
"2005",10.6131146049521,0.173261167580424,7.7954506303927,14.2913675268724,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","2:Low",1
"2005",37.0407665240297,0.184850029129682,29.0538996577199,45.8056571480406,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","2:Low",1
"2005",31.3943258899334,0.187002294638817,24.0805978021455,39.7658656682594,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","2:Low",1
"2005",23.9905380529687,0.18657031759442,17.9628061908388,31.269986883769,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","2:Low",1
"2005",17.3225408605942,0.164272634443266,13.1826277799119,22.4267194830979,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","2:Low",1
"2005",48.786164449975,0.181522246733523,40.0270049141787,57.6205109824729,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","2:Low",1
"2005",42.7731165397876,0.185190006868182,34.2070768105621,51.7955213978617,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","2:Low",1
"2005",33.9308552752641,0.18620698532637,26.2825166876787,42.5210860709475,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","2:Low",1
"2005",10.4263196867551,0.180317063053627,7.55682410309243,14.2178438144434,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","2:Low",1
